DATE,COUNTRY,CITY,VALUE
18-03-2019,US,Fort Worth,39
19-03-2019,US,Fort Worth,56
20-03-2019,US,Fort Worth,40
21-03-2019,US,Fort Worth,24
22-03-2019,US,Fort Worth,40
23-03-2019,US,Fort Worth,40
24-03-2019,US,Fort Worth,26
25-03-2019,US,Fort Worth,33
26-03-2019,US,Fort Worth,28
27-03-2019,US,Fort Worth,35
28-03-2019,US,Fort Worth,33
29-03-2019,US,Fort Worth,30
30-03-2019,US,Fort Worth,15
31-03-2019,US,Fort Worth,15
01-04-2019,US,Fort Worth,18
02-04-2019,US,Fort Worth,54
03-04-2019,US,Fort Worth,18
04-04-2019,US,Fort Worth,31
05-04-2019,US,Fort Worth,16
06-04-2019,US,Fort Worth,37
07-04-2019,US,Fort Worth,64
09-04-2019,US,Fort Worth,44
10-04-2019,US,Fort Worth,56
10-04-2019,US,Fort Worth,56
11-04-2019,US,Fort Worth,29
12-04-2019,US,Fort Worth,27
13-04-2019,US,Fort Worth,20
14-04-2019,US,Fort Worth,24
15-04-2019,US,Fort Worth,25
16-04-2019,US,Fort Worth,28
17-04-2019,US,Fort Worth,34
18-04-2019,US,Fort Worth,20
19-04-2019,US,Fort Worth,13
20-04-2019,US,Fort Worth,20
21-04-2019,US,Fort Worth,25
22-04-2019,US,Fort Worth,27
23-04-2019,US,Fort Worth,40
24-04-2019,US,Fort Worth,15
25-04-2019,US,Fort Worth,20
26-04-2019,US,Fort Worth,25
27-04-2019,US,Fort Worth,39
28-04-2019,US,Fort Worth,33
29-04-2019,US,Fort Worth,38
30-04-2019,US,Fort Worth,55
01-05-2019,US,Fort Worth,32
02-05-2019,US,Fort Worth,61
03-05-2019,US,Fort Worth,27
04-05-2019,US,Fort Worth,28
05-05-2019,US,Fort Worth,25
06-05-2019,US,Fort Worth,24
07-05-2019,US,Fort Worth,62
08-05-2019,US,Fort Worth,47
09-05-2019,US,Fort Worth,55
10-05-2019,US,Fort Worth,56
10-05-2019,US,Fort Worth,56
11-05-2019,US,Fort Worth,34
12-05-2019,US,Fort Worth,34
13-05-2019,US,Fort Worth,26
14-05-2019,US,Fort Worth,39
15-05-2019,US,Fort Worth,39
16-05-2019,US,Fort Worth,40
17-05-2019,US,Fort Worth,42
18-05-2019,US,Fort Worth,47
19-05-2019,US,Fort Worth,21
20-05-2019,US,Fort Worth,57
21-05-2019,US,Fort Worth,30
22-05-2019,US,Fort Worth,66
23-05-2019,US,Fort Worth,56
24-05-2019,US,Fort Worth,51
25-05-2019,US,Fort Worth,43
26-05-2019,US,Fort Worth,36
27-05-2019,US,Fort Worth,38
28-05-2019,US,Fort Worth,50
29-05-2019,US,Fort Worth,31
30-05-2019,US,Fort Worth,18
31-05-2019,US,Fort Worth,32
01-06-2019,US,Fort Worth,24
02-06-2019,US,Fort Worth,68
03-06-2019,US,Fort Worth,29
04-06-2019,US,Fort Worth,25
05-06-2019,US,Fort Worth,28
06-06-2019,US,Fort Worth,19
07-06-2019,US,Fort Worth,52
08-06-2019,US,Fort Worth,30
09-06-2019,US,Fort Worth,53
10-06-2019,US,Fort Worth,45
10-06-2019,US,Fort Worth,45
11-06-2019,US,Fort Worth,46
12-06-2019,US,Fort Worth,25
13-06-2019,US,Fort Worth,24
14-06-2019,US,Fort Worth,48
15-06-2019,US,Fort Worth,26
16-06-2019,US,Fort Worth,20
17-06-2019,US,Fort Worth,25
18-06-2019,US,Fort Worth,33
19-06-2019,US,Fort Worth,47
20-06-2019,US,Fort Worth,58
21-06-2019,US,Fort Worth,55
22-06-2019,US,Fort Worth,49
23-06-2019,US,Fort Worth,44
24-06-2019,US,Fort Worth,34
25-06-2019,US,Fort Worth,31
26-06-2019,US,Fort Worth,58
27-06-2019,US,Fort Worth,59
28-06-2019,US,Fort Worth,51
29-06-2019,US,Fort Worth,60
30-06-2019,US,Fort Worth,46
01-07-2019,US,Fort Worth,20
02-07-2019,US,Fort Worth,22
03-07-2019,US,Fort Worth,28
04-07-2019,US,Fort Worth,35
05-07-2019,US,Fort Worth,38
06-07-2019,US,Fort Worth,20
07-07-2019,US,Fort Worth,52
08-07-2019,US,Fort Worth,33
09-07-2019,US,Fort Worth,48
10-07-2019,US,Fort Worth,14
11-07-2019,US,Fort Worth,25
12-07-2019,US,Fort Worth,42
13-07-2019,US,Fort Worth,36
14-07-2019,US,Fort Worth,13
15-07-2019,US,Fort Worth,18
16-07-2019,US,Fort Worth,45
17-07-2019,US,Fort Worth,28
18-07-2019,US,Fort Worth,25
19-07-2019,US,Fort Worth,28
20-07-2019,US,Fort Worth,38
21-07-2019,US,Fort Worth,55
22-07-2019,US,Fort Worth,57
23-07-2019,US,Fort Worth,26
24-07-2019,US,Fort Worth,36
25-07-2019,US,Fort Worth,45
26-07-2019,US,Fort Worth,52
27-07-2019,US,Fort Worth,50
28-07-2019,US,Fort Worth,35
29-07-2019,US,Fort Worth,46
30-07-2019,US,Fort Worth,47
31-07-2019,US,Fort Worth,44
01-08-2019,US,Fort Worth,20
02-08-2019,US,Fort Worth,21
03-08-2019,US,Fort Worth,30
04-08-2019,US,Fort Worth,43
05-08-2019,US,Fort Worth,19
06-08-2019,US,Fort Worth,35
07-08-2019,US,Fort Worth,28
08-08-2019,US,Fort Worth,45
09-08-2019,US,Fort Worth,31
10-08-2019,US,Fort Worth,27
11-08-2019,US,Fort Worth,22
12-08-2019,US,Fort Worth,55
13-08-2019,US,Fort Worth,34
14-08-2019,US,Fort Worth,35
15-08-2019,US,Fort Worth,53
16-08-2019,US,Fort Worth,46
17-08-2019,US,Fort Worth,30
18-08-2019,US,Fort Worth,35
19-08-2019,US,Fort Worth,28
20-08-2019,US,Fort Worth,51
21-08-2019,US,Fort Worth,63
22-08-2019,US,Fort Worth,55
23-08-2019,US,Fort Worth,30
24-08-2019,US,Fort Worth,25
25-08-2019,US,Fort Worth,23
26-08-2019,US,Fort Worth,57
27-08-2019,US,Fort Worth,30
28-08-2019,US,Fort Worth,35
29-08-2019,US,Fort Worth,51
30-08-2019,US,Fort Worth,38
31-08-2019,US,Fort Worth,24
01-09-2019,US,Fort Worth,18
02-09-2019,US,Fort Worth,18
03-09-2019,US,Fort Worth,30
04-09-2019,US,Fort Worth,38
05-09-2019,US,Fort Worth,18
06-09-2019,US,Fort Worth,35
07-09-2019,US,Fort Worth,49
08-09-2019,US,Fort Worth,46
09-09-2019,US,Fort Worth,30
10-09-2019,US,Fort Worth,47
11-09-2019,US,Fort Worth,36
12-09-2019,US,Fort Worth,34
13-09-2019,US,Fort Worth,41
14-09-2019,US,Fort Worth,59
15-09-2019,US,Fort Worth,56
16-09-2019,US,Fort Worth,59
17-09-2019,US,Fort Worth,20
18-09-2019,US,Fort Worth,22
19-09-2019,US,Fort Worth,23
20-09-2019,US,Fort Worth,23
21-09-2019,US,Fort Worth,33
22-09-2019,US,Fort Worth,19
23-09-2019,US,Fort Worth,28
24-09-2019,US,Fort Worth,27
25-09-2019,US,Fort Worth,24
26-09-2019,US,Fort Worth,29
27-09-2019,US,Fort Worth,27
28-09-2019,US,Fort Worth,27
29-09-2019,US,Fort Worth,37
30-09-2019,US,Fort Worth,33
30-09-2019,US,Fort Worth,33
01-10-2019,US,Fort Worth,20
02-10-2019,US,Fort Worth,22
03-10-2019,US,Fort Worth,27
04-10-2019,US,Fort Worth,34
05-10-2019,US,Fort Worth,13
06-10-2019,US,Fort Worth,21
07-10-2019,US,Fort Worth,53
08-10-2019,US,Fort Worth,39
09-10-2019,US,Fort Worth,37
10-10-2019,US,Fort Worth,28
11-10-2019,US,Fort Worth,28
12-10-2019,US,Fort Worth,13
13-10-2019,US,Fort Worth,27
14-10-2019,US,Fort Worth,53
15-10-2019,US,Fort Worth,36
16-10-2019,US,Fort Worth,18
17-10-2019,US,Fort Worth,18
18-10-2019,US,Fort Worth,6
19-10-2019,US,Fort Worth,40
20-10-2019,US,Fort Worth,48
21-10-2019,US,Fort Worth,20
22-10-2019,US,Fort Worth,33
23-10-2019,US,Fort Worth,25
24-10-2019,US,Fort Worth,23
25-10-2019,US,Fort Worth,6
26-10-2019,US,Fort Worth,20
27-10-2019,US,Fort Worth,23
28-10-2019,US,Fort Worth,35
29-10-2019,US,Fort Worth,13
30-10-2019,US,Fort Worth,10
31-10-2019,US,Fort Worth,14
01-11-2019,US,Fort Worth,24
02-11-2019,US,Fort Worth,21
03-11-2019,US,Fort Worth,25
04-11-2019,US,Fort Worth,21
05-11-2019,US,Fort Worth,13
06-11-2019,US,Fort Worth,34
07-11-2019,US,Fort Worth,29
08-11-2019,US,Fort Worth,35
09-11-2019,US,Fort Worth,35
10-11-2019,US,Fort Worth,15
11-11-2019,US,Fort Worth,17
12-11-2019,US,Fort Worth,30
13-11-2019,US,Fort Worth,25
14-11-2019,US,Fort Worth,30
15-11-2019,US,Fort Worth,28
16-11-2019,US,Fort Worth,38
17-11-2019,US,Fort Worth,43
18-11-2019,US,Fort Worth,23
19-11-2019,US,Fort Worth,29
20-11-2019,US,Fort Worth,36
21-11-2019,US,Fort Worth,23
22-11-2019,US,Fort Worth,9
23-11-2019,US,Fort Worth,17
24-11-2019,US,Fort Worth,28
25-11-2019,US,Fort Worth,19
26-11-2019,US,Fort Worth,45
27-11-2019,US,Fort Worth,13
28-11-2019,US,Fort Worth,21
29-11-2019,US,Fort Worth,25
30-11-2019,US,Fort Worth,19
01-12-2019,US,Fort Worth,15
02-12-2019,US,Fort Worth,19
03-12-2019,US,Fort Worth,34
04-12-2019,US,Fort Worth,22
05-12-2019,US,Fort Worth,16
06-12-2019,US,Fort Worth,35
07-12-2019,US,Fort Worth,29
08-12-2019,US,Fort Worth,29
09-12-2019,US,Fort Worth,24
10-12-2019,US,Fort Worth,20
11-12-2019,US,Fort Worth,13
12-12-2019,US,Fort Worth,34
13-12-2019,US,Fort Worth,42
14-12-2019,US,Fort Worth,30
15-12-2019,US,Fort Worth,42
16-12-2019,US,Fort Worth,25
17-12-2019,US,Fort Worth,30
18-12-2019,US,Fort Worth,17
19-12-2019,US,Fort Worth,38
20-12-2019,US,Fort Worth,42
21-12-2019,US,Fort Worth,57
22-12-2019,US,Fort Worth,30
23-12-2019,US,Fort Worth,34
24-12-2019,US,Fort Worth,46
25-12-2019,US,Fort Worth,34
26-12-2019,US,Fort Worth,46
27-12-2019,US,Fort Worth,38
28-12-2019,US,Fort Worth,21
29-12-2019,US,Fort Worth,13
30-12-2019,US,Fort Worth,13
30-12-2019,US,Fort Worth,13
31-12-2019,US,Fort Worth,13
31-12-2019,US,Fort Worth,13
01-01-2020,US,Fort Worth,34
01-01-2020,US,Fort Worth,34
02-01-2020,US,Fort Worth,13
04-01-2020,US,Fort Worth,17
04-01-2020,US,Fort Worth,17
05-01-2020,US,Fort Worth,25
06-01-2020,US,Fort Worth,42
07-01-2020,US,Fort Worth,65
07-01-2020,US,Fort Worth,65
08-01-2020,US,Fort Worth,25
09-01-2020,US,Fort Worth,53
10-01-2020,US,Fort Worth,25
10-01-2020,US,Fort Worth,25
11-01-2020,US,Fort Worth,34
12-01-2020,US,Fort Worth,25
13-01-2020,US,Fort Worth,38
14-01-2020,US,Fort Worth,34
15-01-2020,US,Fort Worth,34
16-01-2020,US,Fort Worth,42
17-01-2020,US,Fort Worth,17
18-01-2020,US,Fort Worth,13
19-01-2020,US,Fort Worth,13
20-01-2020,US,Fort Worth,17
21-01-2020,US,Fort Worth,38
22-01-2020,US,Fort Worth,34
23-01-2020,US,Fort Worth,9
24-01-2020,US,Fort Worth,9
25-01-2020,US,Fort Worth,21
26-01-2020,US,Fort Worth,25
27-01-2020,US,Fort Worth,34
28-01-2020,US,Fort Worth,42
29-01-2020,US,Fort Worth,17
30-01-2020,US,Fort Worth,17
31-01-2020,US,Fort Worth,21
01-02-2020,US,Fort Worth,25
01-02-2020,US,Fort Worth,25
02-02-2020,US,Fort Worth,9
04-02-2020,US,Fort Worth,34
04-02-2020,US,Fort Worth,34
05-02-2020,US,Fort Worth,25
06-02-2020,US,Fort Worth,50
07-02-2020,US,Fort Worth,70
07-02-2020,US,Fort Worth,70
08-02-2020,US,Fort Worth,25
09-02-2020,US,Fort Worth,21
10-02-2020,US,Fort Worth,21
10-02-2020,US,Fort Worth,21
11-02-2020,US,Fort Worth,21
12-02-2020,US,Fort Worth,21
13-02-2020,US,Fort Worth,21
14-02-2020,US,Fort Worth,17
15-02-2020,US,Fort Worth,30
16-02-2020,US,Fort Worth,25
17-02-2020,US,Fort Worth,34
18-02-2020,US,Fort Worth,17
19-02-2020,US,Fort Worth,17
20-02-2020,US,Fort Worth,17
21-02-2020,US,Fort Worth,30
22-02-2020,US,Fort Worth,30
23-02-2020,US,Fort Worth,30
24-02-2020,US,Fort Worth,13
25-02-2020,US,Fort Worth,13
26-02-2020,US,Fort Worth,13
27-02-2020,US,Fort Worth,17
28-02-2020,US,Fort Worth,17
01-03-2020,US,Fort Worth,25
01-03-2020,US,Fort Worth,25
02-03-2020,US,Fort Worth,25
03-03-2020,US,Fort Worth,42
04-03-2020,US,Fort Worth,21
04-03-2020,US,Fort Worth,21
05-03-2020,US,Fort Worth,30
06-03-2020,US,Fort Worth,42
07-03-2020,US,Fort Worth,76
07-03-2020,US,Fort Worth,76
08-03-2020,US,Fort Worth,25
09-03-2020,US,Fort Worth,30
10-03-2020,US,Fort Worth,38
10-03-2020,US,Fort Worth,38
11-03-2020,US,Fort Worth,30
12-03-2020,US,Fort Worth,25
13-03-2020,US,Fort Worth,21
14-03-2020,US,Fort Worth,13
15-03-2020,US,Fort Worth,13
16-03-2020,US,Fort Worth,34
17-03-2020,US,Fort Worth,57
18-03-2020,US,Fort Worth,34
19-03-2020,US,Fort Worth,30
20-03-2020,US,Fort Worth,13
21-03-2020,US,Fort Worth,17
22-03-2020,US,Fort Worth,21
23-03-2020,US,Fort Worth,38
24-03-2020,US,Fort Worth,34
25-03-2020,US,Fort Worth,34
26-03-2020,US,Fort Worth,63
27-03-2020,US,Fort Worth,61
28-03-2020,US,Fort Worth,25
29-03-2020,US,Fort Worth,17
30-03-2020,US,Fort Worth,21
30-03-2020,US,Fort Worth,21
31-03-2020,US,Fort Worth,9
31-03-2020,US,Fort Worth,9
01-04-2020,US,Fort Worth,17
01-04-2020,US,Fort Worth,17
02-04-2020,US,Fort Worth,21
03-04-2020,US,Fort Worth,34
04-04-2020,US,Fort Worth,21
04-04-2020,US,Fort Worth,21
05-04-2020,US,Fort Worth,38
06-04-2020,US,Fort Worth,25
07-04-2020,US,Fort Worth,59
07-04-2020,US,Fort Worth,59
08-04-2020,US,Fort Worth,21
09-04-2020,US,Fort Worth,34
10-04-2020,US,Fort Worth,21
10-04-2020,US,Fort Worth,21
11-04-2020,US,Fort Worth,25
12-04-2020,US,Fort Worth,21
13-04-2020,US,Fort Worth,17
14-04-2020,US,Fort Worth,17
15-04-2020,US,Fort Worth,21
16-04-2020,US,Fort Worth,34
17-04-2020,US,Fort Worth,25
18-04-2020,US,Fort Worth,25
19-04-2020,US,Fort Worth,38
20-04-2020,US,Fort Worth,25
21-04-2020,US,Fort Worth,46
22-04-2020,US,Fort Worth,30
23-04-2020,US,Fort Worth,13
24-04-2020,US,Fort Worth,21
25-04-2020,US,Fort Worth,21
26-04-2020,US,Fort Worth,25
27-04-2020,US,Fort Worth,30
28-04-2020,US,Fort Worth,50
29-04-2020,US,Fort Worth,17
30-04-2020,US,Fort Worth,25
01-05-2020,US,Fort Worth,21
01-05-2020,US,Fort Worth,21
02-05-2020,US,Fort Worth,17
03-05-2020,US,Fort Worth,17
04-05-2020,US,Fort Worth,34
04-05-2020,US,Fort Worth,34
05-05-2020,US,Fort Worth,17
06-05-2020,US,Fort Worth,30
07-05-2020,US,Fort Worth,59
07-05-2020,US,Fort Worth,59
08-05-2020,US,Fort Worth,38
09-05-2020,US,Fort Worth,34
10-05-2020,US,Fort Worth,30
11-05-2020,US,Fort Worth,30
12-05-2020,US,Fort Worth,21
13-05-2020,US,Fort Worth,25
14-05-2020,US,Fort Worth,30
15-05-2020,US,Fort Worth,30
16-05-2020,US,Fort Worth,9
17-05-2020,US,Fort Worth,17
18-05-2020,US,Fort Worth,25
19-05-2020,US,Fort Worth,30
20-05-2020,US,Fort Worth,34
21-05-2020,US,Fort Worth,57
22-05-2020,US,Fort Worth,53
23-05-2020,US,Fort Worth,38
24-05-2020,US,Fort Worth,21
25-05-2020,US,Fort Worth,17
26-05-2020,US,Fort Worth,9
27-05-2020,US,Fort Worth,17
28-05-2020,US,Fort Worth,17
29-05-2020,US,Fort Worth,17
30-05-2020,US,Fort Worth,25
31-05-2020,US,Fort Worth,30
01-06-2020,US,Fort Worth,13
02-06-2020,US,Fort Worth,17
03-06-2020,US,Fort Worth,17
04-06-2020,US,Fort Worth,55
05-06-2020,US,Fort Worth,13
06-06-2020,US,Fort Worth,38
07-06-2020,US,Fort Worth,34
08-06-2020,US,Fort Worth,46
09-06-2020,US,Fort Worth,42
10-06-2020,US,Fort Worth,50
11-06-2020,US,Fort Worth,42
12-06-2020,US,Fort Worth,9
13-06-2020,US,Fort Worth,25
14-06-2020,US,Fort Worth,34
15-06-2020,US,Fort Worth,50
16-06-2020,US,Fort Worth,34
17-06-2020,US,Fort Worth,38
18-06-2020,US,Fort Worth,30
19-06-2020,US,Fort Worth,25
20-06-2020,US,Fort Worth,21
21-06-2020,US,Fort Worth,17
22-06-2020,US,Fort Worth,25
23-06-2020,US,Fort Worth,17
24-06-2020,US,Fort Worth,17
25-06-2020,US,Fort Worth,38
26-06-2020,US,Fort Worth,50
27-06-2020,US,Fort Worth,144
28-06-2020,US,Fort Worth,74
29-06-2020,US,Fort Worth,57
29-06-2020,US,Fort Worth,57
30-06-2020,US,Fort Worth,68
30-06-2020,US,Fort Worth,68
01-07-2020,US,Fort Worth,17
02-07-2020,US,Fort Worth,25
03-07-2020,US,Fort Worth,30
04-07-2020,US,Fort Worth,30
05-07-2020,US,Fort Worth,30
06-07-2020,US,Fort Worth,34
07-07-2020,US,Fort Worth,38
08-07-2020,US,Fort Worth,30
09-07-2020,US,Fort Worth,50
10-07-2020,US,Fort Worth,57
11-07-2020,US,Fort Worth,50
12-07-2020,US,Fort Worth,17
13-07-2020,US,Fort Worth,46
14-07-2020,US,Fort Worth,57
15-07-2020,US,Fort Worth,57
16-07-2020,US,Fort Worth,74
17-07-2020,US,Fort Worth,70
19-07-2020,US,Fort Worth,34
20-07-2020,US,Fort Worth,34
21-07-2020,US,Fort Worth,21
22-07-2020,US,Fort Worth,25
23-07-2020,US,Fort Worth,30
24-07-2020,US,Fort Worth,30
27-07-2020,US,Fort Worth,30
28-07-2020,US,Fort Worth,21
29-07-2020,US,Fort Worth,25
30-07-2020,US,Fort Worth,25
31-07-2020,US,Fort Worth,21
01-08-2020,US,Fort Worth,25
02-08-2020,US,Fort Worth,13
03-08-2020,US,Fort Worth,38
04-08-2020,US,Fort Worth,38
05-08-2020,US,Fort Worth,21
06-08-2020,US,Fort Worth,30
07-08-2020,US,Fort Worth,63
08-08-2020,US,Fort Worth,34
09-08-2020,US,Fort Worth,50
10-08-2020,US,Fort Worth,55
11-08-2020,US,Fort Worth,50
12-08-2020,US,Fort Worth,17
13-08-2020,US,Fort Worth,50
14-08-2020,US,Fort Worth,53
15-08-2020,US,Fort Worth,42
16-08-2020,US,Fort Worth,46
17-08-2020,US,Fort Worth,46
18-08-2020,US,Fort Worth,30
19-08-2020,US,Fort Worth,21
20-08-2020,US,Fort Worth,25
21-08-2020,US,Fort Worth,38
22-08-2020,US,Fort Worth,34
23-08-2020,US,Fort Worth,50
24-08-2020,US,Fort Worth,38
25-08-2020,US,Fort Worth,38
26-08-2020,US,Fort Worth,30
27-08-2020,US,Fort Worth,25
28-08-2020,US,Fort Worth,30
29-08-2020,US,Fort Worth,34
30-08-2020,US,Fort Worth,30
31-08-2020,US,Fort Worth,50
01-09-2020,US,Fort Worth,21
02-09-2020,US,Fort Worth,17
03-09-2020,US,Fort Worth,21
04-09-2020,US,Fort Worth,38
05-09-2020,US,Fort Worth,21
06-09-2020,US,Fort Worth,42
07-09-2020,US,Fort Worth,65
08-09-2020,US,Fort Worth,38
09-09-2020,US,Fort Worth,30
10-09-2020,US,Fort Worth,50
11-09-2020,US,Fort Worth,30
12-09-2020,US,Fort Worth,21
13-09-2020,US,Fort Worth,17
14-09-2020,US,Fort Worth,34
15-09-2020,US,Fort Worth,38
16-09-2020,US,Fort Worth,42
17-09-2020,US,Fort Worth,38
18-09-2020,US,Fort Worth,57
19-09-2020,US,Fort Worth,70
20-09-2020,US,Fort Worth,55
21-09-2020,US,Fort Worth,46
22-09-2020,US,Fort Worth,9
23-09-2020,US,Fort Worth,9
24-09-2020,US,Fort Worth,13
25-09-2020,US,Fort Worth,25
26-09-2020,US,Fort Worth,38
27-09-2020,US,Fort Worth,46
28-09-2020,US,Fort Worth,13
28-09-2020,US,Fort Worth,13
29-09-2020,US,Fort Worth,13
29-09-2020,US,Fort Worth,13
30-09-2020,US,Fort Worth,21
30-09-2020,US,Fort Worth,21
01-10-2020,US,Fort Worth,25
02-10-2020,US,Fort Worth,21
03-10-2020,US,Fort Worth,21
04-10-2020,US,Fort Worth,38
05-10-2020,US,Fort Worth,30
06-10-2020,US,Fort Worth,17
07-10-2020,US,Fort Worth,46
08-10-2020,US,Fort Worth,59
09-10-2020,US,Fort Worth,9
10-10-2020,US,Fort Worth,34
11-10-2020,US,Fort Worth,13
12-10-2020,US,Fort Worth,38
13-10-2020,US,Fort Worth,17
14-10-2020,US,Fort Worth,42
15-10-2020,US,Fort Worth,30
16-10-2020,US,Fort Worth,13
17-10-2020,US,Fort Worth,30
18-10-2020,US,Fort Worth,34
19-10-2020,US,Fort Worth,25
20-10-2020,US,Fort Worth,25
21-10-2020,US,Fort Worth,30
22-10-2020,US,Fort Worth,34
23-10-2020,US,Fort Worth,13
24-10-2020,US,Fort Worth,17
25-10-2020,US,Fort Worth,38
26-10-2020,US,Fort Worth,9
27-10-2020,US,Fort Worth,9
28-10-2020,US,Fort Worth,9
29-10-2020,US,Fort Worth,13
30-10-2020,US,Fort Worth,21
31-10-2020,US,Fort Worth,42
01-11-2020,US,Fort Worth,21
02-11-2020,US,Fort Worth,17
03-11-2020,US,Fort Worth,34
04-11-2020,US,Fort Worth,42
05-11-2020,US,Fort Worth,30
06-11-2020,US,Fort Worth,13
07-11-2020,US,Fort Worth,50
08-11-2020,US,Fort Worth,34
09-11-2020,US,Fort Worth,17
10-11-2020,US,Fort Worth,42
11-11-2020,US,Fort Worth,13
12-11-2020,US,Fort Worth,21
13-11-2020,US,Fort Worth,30
14-11-2020,US,Fort Worth,46
15-11-2020,US,Fort Worth,13
16-11-2020,US,Fort Worth,21
17-11-2020,US,Fort Worth,38
18-11-2020,US,Fort Worth,42
19-11-2020,US,Fort Worth,42
20-11-2020,US,Fort Worth,25
21-11-2020,US,Fort Worth,34
22-11-2020,US,Fort Worth,21
23-11-2020,US,Fort Worth,30
24-11-2020,US,Fort Worth,50
25-11-2020,US,Fort Worth,13
26-11-2020,US,Fort Worth,38
27-11-2020,US,Fort Worth,17
28-11-2020,US,Fort Worth,17
29-11-2020,US,Fort Worth,17
30-11-2020,US,Fort Worth,9
01-12-2020,US,Fort Worth,42
02-12-2020,US,Fort Worth,9
03-12-2020,US,Fort Worth,38
04-12-2020,US,Fort Worth,30
05-12-2020,US,Fort Worth,30
06-12-2020,US,Fort Worth,30
07-12-2020,US,Fort Worth,25
08-12-2020,US,Fort Worth,38
09-12-2020,US,Fort Worth,13
10-12-2020,US,Fort Worth,34
11-12-2020,US,Fort Worth,38
12-12-2020,US,Fort Worth,21
13-12-2020,US,Fort Worth,21
14-12-2020,US,Fort Worth,25
15-12-2020,US,Fort Worth,38
16-12-2020,US,Fort Worth,25
17-12-2020,US,Fort Worth,38
18-12-2020,US,Fort Worth,25
19-12-2020,US,Fort Worth,30
20-12-2020,US,Fort Worth,17
21-12-2020,US,Fort Worth,17
22-12-2020,US,Fort Worth,30
23-12-2020,US,Fort Worth,17
24-12-2020,US,Fort Worth,13
25-12-2020,US,Fort Worth,17
26-12-2020,US,Fort Worth,30
27-12-2020,US,Fort Worth,13
28-12-2020,US,Fort Worth,17
28-12-2020,US,Fort Worth,17
29-12-2020,US,Fort Worth,25
29-12-2020,US,Fort Worth,25
30-12-2020,US,Fort Worth,13
30-12-2020,US,Fort Worth,13
31-12-2020,US,Fort Worth,21
31-12-2020,US,Fort Worth,21
01-01-2021,US,Fort Worth,17
01-01-2021,US,Fort Worth,17
02-01-2021,US,Fort Worth,21
03-01-2021,US,Fort Worth,13
04-01-2021,US,Fort Worth,30
05-01-2021,US,Fort Worth,42
06-01-2021,US,Fort Worth,17
13-01-2021,US,Fort Worth,46
14-01-2021,US,Fort Worth,17
15-01-2021,US,Fort Worth,17
16-01-2021,US,Fort Worth,30
17-01-2021,US,Fort Worth,25
18-01-2021,US,Fort Worth,34
19-01-2021,US,Fort Worth,13
20-01-2021,US,Fort Worth,17
21-01-2021,US,Fort Worth,21
22-01-2021,US,Fort Worth,38
23-01-2021,US,Fort Worth,46
24-01-2021,US,Fort Worth,25
25-01-2021,US,Fort Worth,30
26-01-2021,US,Fort Worth,30
27-01-2021,US,Fort Worth,46
28-01-2021,US,Fort Worth,50
29-01-2021,US,Fort Worth,46
30-01-2021,US,Fort Worth,42
31-01-2021,US,Fort Worth,30
01-02-2021,US,Fort Worth,17
01-02-2021,US,Fort Worth,17
02-02-2021,US,Fort Worth,25
03-02-2021,US,Fort Worth,17
04-02-2021,US,Fort Worth,46
05-02-2021,US,Fort Worth,30
06-02-2021,US,Fort Worth,17
13-02-2021,US,Fort Worth,42
14-02-2021,US,Fort Worth,21
15-02-2021,US,Fort Worth,17
16-02-2021,US,Fort Worth,42
17-02-2021,US,Fort Worth,50
18-02-2021,US,Fort Worth,42
19-02-2021,US,Fort Worth,57
20-02-2021,US,Fort Worth,50
21-02-2021,US,Fort Worth,21
22-02-2021,US,Fort Worth,17
23-02-2021,US,Fort Worth,21
24-02-2021,US,Fort Worth,17
25-02-2021,US,Fort Worth,17
26-02-2021,US,Fort Worth,25
27-02-2021,US,Fort Worth,55
28-02-2021,US,Fort Worth,46
01-03-2021,US,Fort Worth,21
01-03-2021,US,Fort Worth,21
02-03-2021,US,Fort Worth,38
03-03-2021,US,Fort Worth,30
04-03-2021,US,Fort Worth,30
05-03-2021,US,Fort Worth,25
06-03-2021,US,Fort Worth,21
13-03-2021,US,Fort Worth,34
14-03-2021,US,Fort Worth,46
15-03-2021,US,Fort Worth,21
16-03-2021,US,Fort Worth,53
17-03-2021,US,Fort Worth,61
18-03-2021,US,Fort Worth,9
19-03-2021,US,Fort Worth,21
20-03-2021,US,Fort Worth,38
21-03-2021,US,Fort Worth,42
22-03-2021,US,Fort Worth,38
23-03-2021,US,Fort Worth,9
24-03-2021,US,Fort Worth,21
25-03-2021,US,Fort Worth,17
26-03-2021,US,Fort Worth,21
27-03-2021,US,Fort Worth,61
28-03-2021,US,Fort Worth,17
29-03-2021,US,Fort Worth,17
30-03-2021,US,Fort Worth,25
31-03-2021,US,Fort Worth,17
01-04-2021,US,Fort Worth,25
02-04-2021,US,Fort Worth,25
03-04-2021,US,Fort Worth,25
04-04-2021,US,Fort Worth,30
05-04-2021,US,Fort Worth,21
06-04-2021,US,Fort Worth,34
13-04-2021,US,Fort Worth,30
14-04-2021,US,Fort Worth,21
15-04-2021,US,Fort Worth,17
16-04-2021,US,Fort Worth,21
17-04-2021,US,Fort Worth,17
